"examinee_id","item_id","item_position","initial_score","final_score","changed","wrong_to_right","right_to_wrong"
"E451","I01",1,1,1,0,0,0
"E451","I02",2,0,0,0,0,0
"E451","I03",3,1,1,0,0,0
"E451","I04",4,0,1,1,1,0
"E451","I05",5,1,0,1,0,1
"E451","I06",6,1,1,0,0,0
"E451","I07",7,1,1,0,0,0
"E451","I08",8,1,1,0,0,0
"E451","I09",9,0,0,0,0,0
"E451","I10",10,1,1,0,0,0
"E451","I11",11,0,0,0,0,0
"E451","I12",12,1,1,0,0,0
"E451","I13",13,1,1,0,0,0
"E451","I14",14,0,0,0,0,0
"E451","I15",15,0,0,0,0,0
"E451","I16",16,1,1,0,0,0
"E451","I17",17,0,0,0,0,0
"E451","I18",18,0,0,0,0,0
"E451","I19",19,1,1,0,0,0
"E451","I20",20,1,1,0,0,0
"E451","I21",21,1,1,0,0,0
"E451","I22",22,1,1,0,0,0
"E451","I23",23,1,1,0,0,0
"E451","I24",24,0,0,0,0,0
"E451","I25",25,0,0,0,0,0
"E451","I26",26,1,1,0,0,0
"E451","I27",27,0,0,0,0,0
"E451","I28",28,0,1,1,1,0
"E451","I29",29,1,1,0,0,0
"E451","I30",30,0,0,0,0,0
"E451","I31",31,0,0,0,0,0
"E451","I32",32,1,1,0,0,0
"E451","I33",33,0,0,0,0,0
"E451","I34",34,0,0,0,0,0
"E451","I35",35,0,0,0,0,0
"E451","I36",36,1,1,0,0,0
"E451","I37",37,1,1,0,0,0
"E451","I38",38,1,1,0,0,0
"E451","I39",39,1,1,0,0,0
"E451","I40",40,1,1,0,0,0
"E452","I01",1,1,1,0,0,0
"E452","I02",2,1,1,0,0,0
"E452","I03",3,1,1,0,0,0
"E452","I04",4,1,1,0,0,0
"E452","I05",5,1,1,0,0,0
"E452","I06",6,1,1,0,0,0
"E452","I07",7,1,1,0,0,0
"E452","I08",8,1,1,0,0,0
"E452","I09",9,0,0,0,0,0
"E452","I10",10,1,1,0,0,0
"E452","I11",11,1,1,0,0,0
"E452","I12",12,1,1,0,0,0
"E452","I13",13,0,0,0,0,0
"E452","I14",14,1,1,0,0,0
"E452","I15",15,1,1,0,0,0
"E452","I16",16,1,1,0,0,0
"E452","I17",17,0,0,0,0,0
"E452","I18",18,0,1,1,1,0
"E452","I19",19,1,1,0,0,0
"E452","I20",20,1,1,0,0,0
"E452","I21",21,1,1,0,0,0
"E452","I22",22,0,0,0,0,0
"E452","I23",23,0,0,0,0,0
"E452","I24",24,0,0,0,0,0
"E452","I25",25,1,1,0,0,0
"E452","I26",26,1,1,0,0,0
"E452","I27",27,1,1,0,0,0
"E452","I28",28,1,1,0,0,0
"E452","I29",29,1,1,0,0,0
"E452","I30",30,1,1,0,0,0
"E452","I31",31,0,0,0,0,0
"E452","I32",32,0,0,0,0,0
"E452","I33",33,0,1,1,1,0
"E452","I34",34,0,0,0,0,0
"E452","I35",35,1,1,0,0,0
"E452","I36",36,1,1,0,0,0
"E452","I37",37,1,1,0,0,0
"E452","I38",38,1,1,0,0,0
"E452","I39",39,1,1,0,0,0
"E452","I40",40,1,1,0,0,0
"E453","I01",1,1,1,0,0,0
"E453","I02",2,0,0,0,0,0
"E453","I03",3,0,0,0,0,0
"E453","I04",4,0,0,0,0,0
"E453","I05",5,1,1,0,0,0
"E453","I06",6,1,1,0,0,0
"E453","I07",7,0,0,0,0,0
"E453","I08",8,0,0,0,0,0
"E453","I09",9,1,1,0,0,0
"E453","I10",10,0,0,0,0,0
"E453","I11",11,0,0,0,0,0
"E453","I12",12,1,1,0,0,0
"E453","I13",13,1,0,1,0,1
"E453","I14",14,0,0,0,0,0
"E453","I15",15,0,0,0,0,0
"E453","I16",16,1,1,0,0,0
"E453","I17",17,0,0,0,0,0
"E453","I18",18,0,0,0,0,0
"E453","I19",19,1,1,0,0,0
"E453","I20",20,1,1,0,0,0
"E453","I21",21,1,1,0,0,0
"E453","I22",22,0,0,0,0,0
"E453","I23",23,0,0,0,0,0
"E453","I24",24,1,1,0,0,0
"E453","I25",25,1,1,0,0,0
"E453","I26",26,1,1,0,0,0
"E453","I27",27,0,0,0,0,0
"E453","I28",28,1,1,0,0,0
"E453","I29",29,1,1,0,0,0
"E453","I30",30,1,1,0,0,0
"E453","I31",31,1,1,0,0,0
"E453","I32",32,0,0,0,0,0
"E453","I33",33,0,0,0,0,0
"E453","I34",34,0,0,0,0,0
"E453","I35",35,1,1,0,0,0
"E453","I36",36,1,1,0,0,0
"E453","I37",37,1,1,0,0,0
"E453","I38",38,0,0,0,0,0
"E453","I39",39,0,1,1,1,0
"E453","I40",40,0,0,0,0,0
"E454","I01",1,1,1,0,0,0
"E454","I02",2,0,0,0,0,0
"E454","I03",3,0,0,0,0,0
"E454","I04",4,1,1,0,0,0
"E454","I05",5,1,1,0,0,0
"E454","I06",6,0,0,0,0,0
"E454","I07",7,1,1,0,0,0
"E454","I08",8,0,0,0,0,0
"E454","I09",9,1,1,0,0,0
"E454","I10",10,0,0,0,0,0
"E454","I11",11,0,0,0,0,0
"E454","I12",12,1,1,0,0,0
"E454","I13",13,1,1,0,0,0
"E454","I14",14,0,0,0,0,0
"E454","I15",15,1,1,0,0,0
"E454","I16",16,1,1,0,0,0
"E454","I17",17,0,0,0,0,0
"E454","I18",18,0,0,0,0,0
"E454","I19",19,1,1,0,0,0
"E454","I20",20,1,1,0,0,0
"E454","I21",21,1,1,0,0,0
"E454","I22",22,1,1,0,0,0
"E454","I23",23,0,0,0,0,0
"E454","I24",24,1,1,0,0,0
"E454","I25",25,1,1,0,0,0
"E454","I26",26,1,1,0,0,0
"E454","I27",27,0,0,0,0,0
"E454","I28",28,1,1,0,0,0
"E454","I29",29,0,0,0,0,0
"E454","I30",30,0,0,0,0,0
"E454","I31",31,0,0,0,0,0
"E454","I32",32,1,1,0,0,0
"E454","I33",33,1,0,1,0,1
"E454","I34",34,0,0,0,0,0
"E454","I35",35,0,0,0,0,0
"E454","I36",36,1,1,0,0,0
"E454","I37",37,1,1,0,0,0
"E454","I38",38,1,1,0,0,0
"E454","I39",39,0,0,0,0,0
"E454","I40",40,0,0,0,0,0
"E455","I01",1,1,1,0,0,0
"E455","I02",2,1,1,0,0,0
"E455","I03",3,1,1,0,0,0
"E455","I04",4,1,1,0,0,0
"E455","I05",5,0,0,0,0,0
"E455","I06",6,1,1,0,0,0
"E455","I07",7,1,1,0,0,0
"E455","I08",8,1,1,0,0,0
"E455","I09",9,1,1,0,0,0
"E455","I10",10,1,1,0,0,0
"E455","I11",11,1,1,0,0,0
"E455","I12",12,1,1,0,0,0
"E455","I13",13,1,1,0,0,0
"E455","I14",14,1,1,0,0,0
"E455","I15",15,1,1,0,0,0
"E455","I16",16,1,1,0,0,0
"E455","I17",17,1,1,0,0,0
"E455","I18",18,1,1,0,0,0
"E455","I19",19,1,1,0,0,0
"E455","I20",20,1,1,0,0,0
"E455","I21",21,1,1,0,0,0
"E455","I22",22,1,1,0,0,0
"E455","I23",23,1,1,0,0,0
"E455","I24",24,1,1,0,0,0
"E455","I25",25,1,1,0,0,0
"E455","I26",26,0,0,0,0,0
"E455","I27",27,0,0,0,0,0
"E455","I28",28,1,1,0,0,0
"E455","I29",29,1,1,0,0,0
"E455","I30",30,0,0,0,0,0
"E455","I31",31,1,1,0,0,0
"E455","I32",32,1,1,0,0,0
"E455","I33",33,1,1,0,0,0
"E455","I34",34,0,0,0,0,0
"E455","I35",35,0,0,0,0,0
"E455","I36",36,1,1,0,0,0
"E455","I37",37,0,1,1,1,0
"E455","I38",38,1,1,0,0,0
"E455","I39",39,1,1,0,0,0
"E455","I40",40,1,0,1,0,1
"E456","I01",1,1,1,0,0,0
"E456","I02",2,1,1,0,0,0
"E456","I03",3,1,1,0,0,0
"E456","I04",4,0,0,0,0,0
"E456","I05",5,1,1,0,0,0
"E456","I06",6,1,1,0,0,0
"E456","I07",7,1,1,0,0,0
"E456","I08",8,1,1,0,0,0
"E456","I09",9,1,1,0,0,0
"E456","I10",10,0,0,0,0,0
"E456","I11",11,1,1,0,0,0
"E456","I12",12,1,1,0,0,0
"E456","I13",13,1,1,0,0,0
"E456","I14",14,0,0,0,0,0
"E456","I15",15,0,0,0,0,0
"E456","I16",16,1,1,0,0,0
"E456","I17",17,0,0,0,0,0
"E456","I18",18,0,0,0,0,0
"E456","I19",19,0,0,0,0,0
"E456","I20",20,1,1,0,0,0
"E456","I21",21,1,1,0,0,0
"E456","I22",22,0,0,0,0,0
"E456","I23",23,0,0,0,0,0
"E456","I24",24,1,1,0,0,0
"E456","I25",25,1,1,0,0,0
"E456","I26",26,0,0,0,0,0
"E456","I27",27,0,0,0,0,0
"E456","I28",28,1,1,0,0,0
"E456","I29",29,0,0,0,0,0
"E456","I30",30,0,1,1,1,0
"E456","I31",31,0,0,0,0,0
"E456","I32",32,0,0,0,0,0
"E456","I33",33,0,0,0,0,0
"E456","I34",34,0,0,0,0,0
"E456","I35",35,1,1,0,0,0
"E456","I36",36,1,1,0,0,0
"E456","I37",37,0,0,0,0,0
"E456","I38",38,1,1,0,0,0
"E456","I39",39,1,1,0,0,0
"E456","I40",40,0,0,0,0,0
"E457","I01",1,1,1,0,0,0
"E457","I02",2,0,0,0,0,0
"E457","I03",3,1,1,0,0,0
"E457","I04",4,1,1,0,0,0
"E457","I05",5,1,1,0,0,0
"E457","I06",6,1,1,0,0,0
"E457","I07",7,1,1,0,0,0
"E457","I08",8,0,0,0,0,0
"E457","I09",9,0,0,0,0,0
"E457","I10",10,1,1,0,0,0
"E457","I11",11,1,1,0,0,0
"E457","I12",12,1,1,0,0,0
"E457","I13",13,1,1,0,0,0
"E457","I14",14,0,0,0,0,0
"E457","I15",15,0,0,0,0,0
"E457","I16",16,1,1,0,0,0
"E457","I17",17,0,0,0,0,0
"E457","I18",18,1,1,0,0,0
"E457","I19",19,1,1,0,0,0
"E457","I20",20,1,1,0,0,0
"E457","I21",21,0,0,0,0,0
"E457","I22",22,1,1,0,0,0
"E457","I23",23,0,0,0,0,0
"E457","I24",24,1,1,0,0,0
"E457","I25",25,1,1,0,0,0
"E457","I26",26,1,1,0,0,0
"E457","I27",27,1,1,0,0,0
"E457","I28",28,1,1,0,0,0
"E457","I29",29,0,0,0,0,0
"E457","I30",30,0,0,0,0,0
"E457","I31",31,0,0,0,0,0
"E457","I32",32,1,1,0,0,0
"E457","I33",33,0,0,0,0,0
"E457","I34",34,0,0,0,0,0
"E457","I35",35,1,1,0,0,0
"E457","I36",36,1,1,0,0,0
"E457","I37",37,1,1,0,0,0
"E457","I38",38,0,0,0,0,0
"E457","I39",39,0,0,0,0,0
"E457","I40",40,0,0,0,0,0
"E458","I01",1,1,1,0,0,0
"E458","I02",2,1,1,0,0,0
"E458","I03",3,1,1,0,0,0
"E458","I04",4,0,0,0,0,0
"E458","I05",5,0,0,0,0,0
"E458","I06",6,1,1,0,0,0
"E458","I07",7,1,1,0,0,0
"E458","I08",8,1,1,0,0,0
"E458","I09",9,0,0,0,0,0
"E458","I10",10,1,1,0,0,0
"E458","I11",11,1,1,0,0,0
"E458","I12",12,1,1,0,0,0
"E458","I13",13,1,1,0,0,0
"E458","I14",14,1,1,0,0,0
"E458","I15",15,1,1,0,0,0
"E458","I16",16,1,1,0,0,0
"E458","I17",17,1,1,0,0,0
"E458","I18",18,1,1,0,0,0
"E458","I19",19,1,1,0,0,0
"E458","I20",20,1,1,0,0,0
"E458","I21",21,0,0,0,0,0
"E458","I22",22,1,1,0,0,0
"E458","I23",23,1,1,0,0,0
"E458","I24",24,1,1,0,0,0
"E458","I25",25,1,1,0,0,0
"E458","I26",26,1,1,0,0,0
"E458","I27",27,1,1,0,0,0
"E458","I28",28,1,1,0,0,0
"E458","I29",29,1,1,0,0,0
"E458","I30",30,0,0,0,0,0
"E458","I31",31,1,1,0,0,0
"E458","I32",32,1,1,0,0,0
"E458","I33",33,1,1,0,0,0
"E458","I34",34,1,0,1,0,1
"E458","I35",35,1,1,0,0,0
"E458","I36",36,1,1,0,0,0
"E458","I37",37,1,1,0,0,0
"E458","I38",38,1,1,0,0,0
"E458","I39",39,0,0,0,0,0
"E458","I40",40,0,0,0,0,0
"E459","I01",1,1,1,0,0,0
"E459","I02",2,1,1,0,0,0
"E459","I03",3,1,1,0,0,0
"E459","I04",4,0,0,0,0,0
"E459","I05",5,0,0,0,0,0
"E459","I06",6,0,0,0,0,0
"E459","I07",7,1,1,0,0,0
"E459","I08",8,0,0,0,0,0
"E459","I09",9,1,1,0,0,0
"E459","I10",10,0,0,0,0,0
"E459","I11",11,1,1,0,0,0
"E459","I12",12,1,1,0,0,0
"E459","I13",13,1,1,0,0,0
"E459","I14",14,1,1,0,0,0
"E459","I15",15,0,0,0,0,0
"E459","I16",16,1,1,0,0,0
"E459","I17",17,1,1,0,0,0
"E459","I18",18,0,0,0,0,0
"E459","I19",19,1,1,0,0,0
"E459","I20",20,1,1,0,0,0
"E459","I21",21,0,0,0,0,0
"E459","I22",22,1,1,0,0,0
"E459","I23",23,0,0,0,0,0
"E459","I24",24,0,0,0,0,0
"E459","I25",25,0,0,0,0,0
"E459","I26",26,1,1,0,0,0
"E459","I27",27,0,0,0,0,0
"E459","I28",28,1,1,0,0,0
"E459","I29",29,1,1,0,0,0
"E459","I30",30,0,0,0,0,0
"E459","I31",31,0,0,0,0,0
"E459","I32",32,1,1,0,0,0
"E459","I33",33,0,0,0,0,0
"E459","I34",34,0,0,0,0,0
"E459","I35",35,1,1,0,0,0
"E459","I36",36,1,1,0,0,0
"E459","I37",37,1,1,0,0,0
"E459","I38",38,0,0,0,0,0
"E459","I39",39,1,1,0,0,0
"E459","I40",40,0,0,0,0,0
"E460","I01",1,0,1,1,1,0
"E460","I02",2,1,1,0,0,0
"E460","I03",3,1,1,0,0,0
"E460","I04",4,1,1,0,0,0
"E460","I05",5,1,1,0,0,0
"E460","I06",6,1,1,0,0,0
"E460","I07",7,1,1,0,0,0
"E460","I08",8,1,1,0,0,0
"E460","I09",9,1,1,0,0,0
"E460","I10",10,1,1,0,0,0
"E460","I11",11,1,1,0,0,0
"E460","I12",12,1,1,0,0,0
"E460","I13",13,1,1,0,0,0
"E460","I14",14,1,1,0,0,0
"E460","I15",15,0,1,1,1,0
"E460","I16",16,1,1,0,0,0
"E460","I17",17,1,1,0,0,0
"E460","I18",18,1,1,0,0,0
"E460","I19",19,1,1,0,0,0
"E460","I20",20,1,1,0,0,0
"E460","I21",21,1,1,0,0,0
"E460","I22",22,1,1,0,0,0
"E460","I23",23,1,1,0,0,0
"E460","I24",24,0,0,0,0,0
"E460","I25",25,1,1,0,0,0
"E460","I26",26,1,1,0,0,0
"E460","I27",27,1,1,0,0,0
"E460","I28",28,1,1,0,0,0
"E460","I29",29,1,1,0,0,0
"E460","I30",30,1,1,0,0,0
"E460","I31",31,1,1,0,0,0
"E460","I32",32,1,1,0,0,0
"E460","I33",33,0,1,1,1,0
"E460","I34",34,1,1,0,0,0
"E460","I35",35,1,1,0,0,0
"E460","I36",36,1,1,0,0,0
"E460","I37",37,1,1,0,0,0
"E460","I38",38,1,1,0,0,0
"E460","I39",39,1,1,0,0,0
"E460","I40",40,1,1,0,0,0
"E461","I01",1,1,1,0,0,0
"E461","I02",2,1,1,0,0,0
"E461","I03",3,1,1,0,0,0
"E461","I04",4,1,1,0,0,0
"E461","I05",5,1,1,0,0,0
"E461","I06",6,1,1,0,0,0
"E461","I07",7,1,1,0,0,0
"E461","I08",8,1,1,0,0,0
"E461","I09",9,0,0,0,0,0
"E461","I10",10,0,0,0,0,0
"E461","I11",11,0,0,0,0,0
"E461","I12",12,1,1,0,0,0
"E461","I13",13,0,0,0,0,0
"E461","I14",14,1,1,0,0,0
"E461","I15",15,1,1,0,0,0
"E461","I16",16,1,1,0,0,0
"E461","I17",17,0,0,0,0,0
"E461","I18",18,0,0,0,0,0
"E461","I19",19,1,1,0,0,0
"E461","I20",20,0,0,0,0,0
"E461","I21",21,0,0,0,0,0
"E461","I22",22,0,0,0,0,0
"E461","I23",23,1,1,0,0,0
"E461","I24",24,0,0,0,0,0
"E461","I25",25,0,1,1,1,0
"E461","I26",26,1,1,0,0,0
"E461","I27",27,0,0,0,0,0
"E461","I28",28,1,1,0,0,0
"E461","I29",29,1,1,0,0,0
"E461","I30",30,1,1,0,0,0
"E461","I31",31,0,0,0,0,0
"E461","I32",32,1,1,0,0,0
"E461","I33",33,1,1,0,0,0
"E461","I34",34,0,0,0,0,0
"E461","I35",35,1,1,0,0,0
"E461","I36",36,0,1,1,1,0
"E461","I37",37,1,1,0,0,0
"E461","I38",38,1,1,0,0,0
"E461","I39",39,0,0,0,0,0
"E461","I40",40,0,0,0,0,0
"E462","I01",1,1,1,0,0,0
"E462","I02",2,1,1,0,0,0
"E462","I03",3,1,1,0,0,0
"E462","I04",4,1,1,0,0,0
"E462","I05",5,1,1,0,0,0
"E462","I06",6,0,0,0,0,0
"E462","I07",7,1,1,0,0,0
"E462","I08",8,0,0,0,0,0
"E462","I09",9,1,1,0,0,0
"E462","I10",10,0,0,0,0,0
"E462","I11",11,0,0,0,0,0
"E462","I12",12,1,1,0,0,0
"E462","I13",13,1,1,0,0,0
"E462","I14",14,1,1,0,0,0
"E462","I15",15,0,0,0,0,0
"E462","I16",16,1,1,0,0,0
"E462","I17",17,1,1,0,0,0
"E462","I18",18,1,1,0,0,0
"E462","I19",19,1,1,0,0,0
"E462","I20",20,1,1,0,0,0
"E462","I21",21,1,1,0,0,0
"E462","I22",22,1,1,0,0,0
"E462","I23",23,1,1,0,0,0
"E462","I24",24,1,1,0,0,0
"E462","I25",25,1,1,0,0,0
"E462","I26",26,1,1,0,0,0
"E462","I27",27,0,0,0,0,0
"E462","I28",28,1,1,0,0,0
"E462","I29",29,1,1,0,0,0
"E462","I30",30,1,1,0,0,0
"E462","I31",31,0,0,0,0,0
"E462","I32",32,1,1,0,0,0
"E462","I33",33,0,0,0,0,0
"E462","I34",34,0,0,0,0,0
"E462","I35",35,1,1,0,0,0
"E462","I36",36,1,1,0,0,0
"E462","I37",37,1,1,0,0,0
"E462","I38",38,1,1,0,0,0
"E462","I39",39,1,1,0,0,0
"E462","I40",40,1,1,0,0,0
"E463","I01",1,1,1,0,0,0
"E463","I02",2,0,0,0,0,0
"E463","I03",3,0,0,0,0,0
"E463","I04",4,1,1,0,0,0
"E463","I05",5,0,0,0,0,0
"E463","I06",6,1,1,0,0,0
"E463","I07",7,1,1,0,0,0
"E463","I08",8,1,1,0,0,0
"E463","I09",9,1,1,0,0,0
"E463","I10",10,1,1,0,0,0
"E463","I11",11,1,1,0,0,0
"E463","I12",12,0,0,0,0,0
"E463","I13",13,0,0,0,0,0
"E463","I14",14,1,1,0,0,0
"E463","I15",15,1,1,0,0,0
"E463","I16",16,1,1,0,0,0
"E463","I17",17,1,1,0,0,0
"E463","I18",18,1,1,0,0,0
"E463","I19",19,1,1,0,0,0
"E463","I20",20,1,1,0,0,0
"E463","I21",21,1,1,0,0,0
"E463","I22",22,0,0,0,0,0
"E463","I23",23,0,0,0,0,0
"E463","I24",24,0,0,0,0,0
"E463","I25",25,1,1,0,0,0
"E463","I26",26,1,1,0,0,0
"E463","I27",27,0,0,0,0,0
"E463","I28",28,1,1,0,0,0
"E463","I29",29,1,1,0,0,0
"E463","I30",30,0,0,0,0,0
"E463","I31",31,0,0,0,0,0
"E463","I32",32,1,1,0,0,0
"E463","I33",33,1,1,0,0,0
"E463","I34",34,0,0,0,0,0
"E463","I35",35,0,0,0,0,0
"E463","I36",36,1,1,0,0,0
"E463","I37",37,1,1,0,0,0
"E463","I38",38,1,1,0,0,0
"E463","I39",39,0,1,1,1,0
"E463","I40",40,1,1,0,0,0
"E464","I01",1,1,1,0,0,0
"E464","I02",2,1,1,0,0,0
"E464","I03",3,1,1,0,0,0
"E464","I04",4,1,1,0,0,0
"E464","I05",5,1,1,0,0,0
"E464","I06",6,0,0,0,0,0
"E464","I07",7,0,0,0,0,0
"E464","I08",8,1,1,0,0,0
"E464","I09",9,0,1,1,1,0
"E464","I10",10,1,1,0,0,0
"E464","I11",11,1,1,0,0,0
"E464","I12",12,1,1,0,0,0
"E464","I13",13,1,1,0,0,0
"E464","I14",14,1,1,0,0,0
"E464","I15",15,0,0,0,0,0
"E464","I16",16,1,1,0,0,0
"E464","I17",17,0,0,0,0,0
"E464","I18",18,1,1,0,0,0
"E464","I19",19,1,1,0,0,0
"E464","I20",20,1,1,0,0,0
"E464","I21",21,0,0,0,0,0
"E464","I22",22,0,0,0,0,0
"E464","I23",23,1,1,0,0,0
"E464","I24",24,1,1,0,0,0
"E464","I25",25,1,1,0,0,0
"E464","I26",26,1,1,0,0,0
"E464","I27",27,0,0,0,0,0
"E464","I28",28,1,1,0,0,0
"E464","I29",29,1,1,0,0,0
"E464","I30",30,0,0,0,0,0
"E464","I31",31,0,0,0,0,0
"E464","I32",32,1,1,0,0,0
"E464","I33",33,0,0,0,0,0
"E464","I34",34,1,1,0,0,0
"E464","I35",35,1,1,0,0,0
"E464","I36",36,0,0,0,0,0
"E464","I37",37,1,1,0,0,0
"E464","I38",38,1,1,0,0,0
"E464","I39",39,0,0,0,0,0
"E464","I40",40,1,1,0,0,0
"E465","I01",1,1,1,0,0,0
"E465","I02",2,1,1,0,0,0
"E465","I03",3,1,1,0,0,0
"E465","I04",4,1,1,0,0,0
"E465","I05",5,0,0,0,0,0
"E465","I06",6,1,1,0,0,0
"E465","I07",7,1,1,0,0,0
"E465","I08",8,1,1,0,0,0
"E465","I09",9,1,1,0,0,0
"E465","I10",10,1,1,0,0,0
"E465","I11",11,0,0,0,0,0
"E465","I12",12,1,1,0,0,0
"E465","I13",13,1,1,0,0,0
"E465","I14",14,1,1,0,0,0
"E465","I15",15,0,0,0,0,0
"E465","I16",16,1,1,0,0,0
"E465","I17",17,1,1,0,0,0
"E465","I18",18,0,0,0,0,0
"E465","I19",19,1,1,0,0,0
"E465","I20",20,0,1,1,1,0
"E465","I21",21,1,1,0,0,0
"E465","I22",22,0,0,0,0,0
"E465","I23",23,1,1,0,0,0
"E465","I24",24,1,1,0,0,0
"E465","I25",25,1,1,0,0,0
"E465","I26",26,1,1,0,0,0
"E465","I27",27,1,1,0,0,0
"E465","I28",28,1,1,0,0,0
"E465","I29",29,1,1,0,0,0
"E465","I30",30,0,1,1,1,0
"E465","I31",31,1,0,1,0,1
"E465","I32",32,1,1,0,0,0
"E465","I33",33,0,0,0,0,0
"E465","I34",34,0,0,0,0,0
"E465","I35",35,1,1,0,0,0
"E465","I36",36,0,0,0,0,0
"E465","I37",37,1,1,0,0,0
"E465","I38",38,1,1,0,0,0
"E465","I39",39,0,0,0,0,0
"E465","I40",40,0,0,0,0,0
"E466","I01",1,1,1,0,0,0
"E466","I02",2,0,0,0,0,0
"E466","I03",3,1,1,0,0,0
"E466","I04",4,1,1,0,0,0
"E466","I05",5,1,1,0,0,0
"E466","I06",6,1,1,0,0,0
"E466","I07",7,1,1,0,0,0
"E466","I08",8,0,1,1,1,0
"E466","I09",9,1,0,1,0,1
"E466","I10",10,1,1,0,0,0
"E466","I11",11,0,0,0,0,0
"E466","I12",12,1,1,0,0,0
"E466","I13",13,0,0,0,0,0
"E466","I14",14,0,0,0,0,0
"E466","I15",15,0,0,0,0,0
"E466","I16",16,1,1,0,0,0
"E466","I17",17,1,1,0,0,0
"E466","I18",18,0,0,0,0,0
"E466","I19",19,1,1,0,0,0
"E466","I20",20,1,1,0,0,0
"E466","I21",21,0,0,0,0,0
"E466","I22",22,1,1,0,0,0
"E466","I23",23,0,0,0,0,0
"E466","I24",24,0,0,0,0,0
"E466","I25",25,0,0,0,0,0
"E466","I26",26,0,0,0,0,0
"E466","I27",27,1,1,0,0,0
"E466","I28",28,1,1,0,0,0
"E466","I29",29,1,1,0,0,0
"E466","I30",30,1,1,0,0,0
"E466","I31",31,1,1,0,0,0
"E466","I32",32,1,1,0,0,0
"E466","I33",33,1,1,0,0,0
"E466","I34",34,0,0,0,0,0
"E466","I35",35,1,1,0,0,0
"E466","I36",36,0,0,0,0,0
"E466","I37",37,1,1,0,0,0
"E466","I38",38,1,1,0,0,0
"E466","I39",39,1,1,0,0,0
"E466","I40",40,1,0,1,0,1
"E467","I01",1,0,0,0,0,0
"E467","I02",2,0,0,0,0,0
"E467","I03",3,0,0,0,0,0
"E467","I04",4,1,1,0,0,0
"E467","I05",5,0,0,0,0,0
"E467","I06",6,0,0,0,0,0
"E467","I07",7,0,0,0,0,0
"E467","I08",8,0,1,1,1,0
"E467","I09",9,0,1,1,1,0
"E467","I10",10,0,0,0,0,0
"E467","I11",11,0,1,1,1,0
"E467","I12",12,0,1,1,1,0
"E467","I13",13,0,0,0,0,0
"E467","I14",14,0,1,1,1,0
"E467","I15",15,1,1,0,0,0
"E467","I16",16,0,0,0,0,0
"E467","I17",17,0,0,0,0,0
"E467","I18",18,0,0,0,0,0
"E467","I19",19,0,1,1,1,0
"E467","I20",20,1,1,0,0,0
"E467","I21",21,0,0,0,0,0
"E467","I22",22,0,0,0,0,0
"E467","I23",23,0,0,0,0,0
"E467","I24",24,1,1,0,0,0
"E467","I25",25,0,0,0,0,0
"E467","I26",26,1,0,1,0,1
"E467","I27",27,0,1,1,1,0
"E467","I28",28,0,0,0,0,0
"E467","I29",29,1,0,1,0,1
"E467","I30",30,0,0,0,0,0
"E467","I31",31,0,0,0,0,0
"E467","I32",32,0,0,0,0,0
"E467","I33",33,0,0,0,0,0
"E467","I34",34,0,0,0,0,0
"E467","I35",35,0,0,0,0,0
"E467","I36",36,0,0,0,0,0
"E467","I37",37,1,1,0,0,0
"E467","I38",38,0,0,0,0,0
"E467","I39",39,0,1,1,1,0
"E467","I40",40,0,0,0,0,0
"E468","I01",1,1,1,0,0,0
"E468","I02",2,0,0,0,0,0
"E468","I03",3,0,0,0,0,0
"E468","I04",4,1,1,0,0,0
"E468","I05",5,1,1,0,0,0
"E468","I06",6,1,1,0,0,0
"E468","I07",7,1,1,0,0,0
"E468","I08",8,0,0,0,0,0
"E468","I09",9,0,0,0,0,0
"E468","I10",10,0,0,0,0,0
"E468","I11",11,0,0,0,0,0
"E468","I12",12,0,0,0,0,0
"E468","I13",13,0,0,0,0,0
"E468","I14",14,0,0,0,0,0
"E468","I15",15,0,0,0,0,0
"E468","I16",16,1,1,0,0,0
"E468","I17",17,1,1,0,0,0
"E468","I18",18,0,0,0,0,0
"E468","I19",19,0,0,0,0,0
"E468","I20",20,1,1,0,0,0
"E468","I21",21,0,0,0,0,0
"E468","I22",22,1,1,0,0,0
"E468","I23",23,1,1,0,0,0
"E468","I24",24,0,0,0,0,0
"E468","I25",25,0,0,0,0,0
"E468","I26",26,0,0,0,0,0
"E468","I27",27,0,0,0,0,0
"E468","I28",28,0,0,0,0,0
"E468","I29",29,0,0,0,0,0
"E468","I30",30,0,0,0,0,0
"E468","I31",31,0,0,0,0,0
"E468","I32",32,0,0,0,0,0
"E468","I33",33,0,0,0,0,0
"E468","I34",34,0,0,0,0,0
"E468","I35",35,0,0,0,0,0
"E468","I36",36,0,0,0,0,0
"E468","I37",37,1,1,0,0,0
"E468","I38",38,0,0,0,0,0
"E468","I39",39,1,1,0,0,0
"E468","I40",40,0,0,0,0,0
"E469","I01",1,1,1,0,0,0
"E469","I02",2,1,1,0,0,0
"E469","I03",3,1,1,0,0,0
"E469","I04",4,1,1,0,0,0
"E469","I05",5,1,1,0,0,0
"E469","I06",6,1,1,0,0,0
"E469","I07",7,1,1,0,0,0
"E469","I08",8,1,1,0,0,0
"E469","I09",9,1,1,0,0,0
"E469","I10",10,1,1,0,0,0
"E469","I11",11,1,1,0,0,0
"E469","I12",12,1,1,0,0,0
"E469","I13",13,1,1,0,0,0
"E469","I14",14,0,0,0,0,0
